timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,48919,40529,57306
12,13730,16318,23067
14,47023,39232,55468
18,57940,46942,66372
17,58468,47303,66879
19,65604,52352,74020
18,62174,49940,70606
20,68810,54595,77189
13,43103,36424,51498
20,68701,54507,77069
