timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,58290,41954,59317
20,67184,48243,68207
17,57827,41623,58849
13,43786,31696,44814
11,36561,26576,37576
15,51044,36822,52063
17,57130,41063,58060
20,64363,46243,65385
17,30700,22370,31629
20,68675,49299,69702
