timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
20,4678,9234,13053
14,3270,8242,11647
13,3044,8075,11412
18,4212,8915,12600
15,3448,8372,11831
17,3974,8738,12348
20,4681,9235,13053
11,2568,7745,10946
15,3509,8407,11882
14,3270,8239,11644
