timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
17,61364,49349,69769
13,4845,9349,13214
18,61895,49855,70489
17,58910,47662,67391
12,41705,35446,50114
12,40921,34860,49287
19,66084,52722,74542
18,50740,41787,59084
17,55192,45160,63852
12,42778,36151,51113
