timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
13,156338,117320,157367
11,149860,112472,150879
15,213637,160025,214660
17,201514,150780,202199
13,136572,102584,137596
11,130791,98280,131827
15,192609,144255,193498
17,204961,153270,205597
13,182988,137180,184016
11,113989,85766,115011
