timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
15,146988,110522,148220
12,130301,98091,131566
18,268689,201260,269979
13,144135,108423,145424
16,227172,170330,228445
20,268145,200851,269409
19,226402,169837,227815
14,221480,166053,222752
14,201250,150975,202533
14,206949,154693,207407
