timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
15,8806,6952,9323
19,11155,8704,11672
14,8210,6504,8720
18,10558,8254,11069
13,7637,6080,8152
13,7623,6070,8138
13,7615,6064,8130
13,7615,6064,8132
13,7636,6076,8146
13,7626,6075,8145
