timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
15,79052,59535,79824
12,70178,52784,70806
18,105419,79056,106042
16,93751,70357,94380
20,117291,87887,117914
12,68852,51754,69409
18,104254,78378,105118
16,84915,63811,85587
17,97620,73433,98480
18,96256,72224,96882
