timeDuration, bytesRecvedOfApplication, sniffedPacketNum, sniffedSize
11,62314,46975,63013
20,115508,86962,116680
12,68544,51961,69715
15,81752,61808,82927
12,67054,50516,67757
18,103898,78314,105076
16,91072,68743,92228
17,96625,72894,97798
18,103700,78161,104869
16,89473,67564,90647
